"1163,4922101,""TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, COM ITINERÁRIO FIXO, INTERMUNICIPAL, EXCETO EM REGIÃO""";;;;;;;;;
"1256,4924800,""TRANSPORTE ESCOLAR""";;;;;;;;;
"1258,4929902,""TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADU""";;;;;;;;;
"1263,4930202,""TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, INTERMUNICIPAL, INTERESTADUAL """;;;;;;;;;
"732,5021101,""TRANSPORTE POR NAVEGAÇÃO INTERIOR DE CARGA, MUNICIPAL, EXCETO TRAVESSIA""";;;;;;;;;
"872,5112901,""SERVIÇO DE TÁXI AÉREO E LOCAÇÃO DE AERONAVES COM TRIPULAÇÃO""";;;;;;;;;
"474,2219600,""FABRICAÇÃO DE ARTEFATOS DE BORRACHA NÃO ESPECIFICADOS ANTERIORMENTE""";;;;;;;;;
"713,2312500,""FABRICAÇÃO DE EMBALAGENS DE VIDRO""";;;;;;;;;
"1132,9200399,""EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS NÃO ESPECIFICADOS ANTERIORMENTE""";;;;;;;;;
"1137,9319199,""OUTRAS ATIVIDADES ESPORTIVAS NÃO ESPECIFICADAS ANTERIORMENTE""";;;;;;;;;
"47,1421500,""FABRICAÇÃO DE MEIAS""";;;;;;;;;
"48,1422300,""FABRICAÇÃO DE ARTIGOS DO VESTUÁRIO, PRODUZIDOS EM MALHARIAS E TRICOTAGENS, EXCETO MEIAS""";;;;;;;;;
"1085,7119703,""SERVIÇOS DE DESENHO TÉCNICO RELACIONADOS À ARQUITETURA E ENGENHARIA""";;;;;;;;;
"13,116401,""CULTIVO DE AMENDOIM""";;;;;;;;;
"19,119903,""CULTIVO DE BATATAINGLESA""";;;;;;;;;
"1012,4761001,""COMÉRCIO VAREJISTA DE LIVROS""";;;;;;;;;
"1144,4784900,""COMÉRCIO VAREJISTA DE GÁS LIQÜEFEITO DE PETRÓLEO (GLP)""";;;;;;;;;
"1154,4789008,""COMÉRCIO VAREJISTA DE ARTIGOS FOTOGRÁFICOS E PARA FILMAGEM""";;;;;;;;;
"232,1812100,""IMPRESSÃO DE MATERIAL DE SEGURANÇA""";;;;;;;;;
"996,4623106,""COMÉRCIO ATACADISTA DE SEMENTES, FLORES, PLANTAS E GRAMAS""";;;;;;;;;
"341,4633803,""COMÉRCIO ATACADISTA DE COELHOS E OUTROS PEQUENOS ANIMAIS VIVOS PARA ALIMENTAÇÃO""";;;;;;;;;
"356,4637105,""COMÉRCIO ATACADISTA DE MASSAS ALIMENTÍCIAS""";;;;;;;;;
"151,2865800,""FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA AS INDÚSTRIAS DE CELULOSE, PAPEL E PAPELÃO E ARTEFATOS, P""";;;;;;;;;
"316,2910701,""FABRICAÇÃO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS""";;;;;;;;;
"28,121102,""CULTIVO DE MORANGO""";;;;;;;;;
"40,133409,""CULTIVO DE MARACUJÁ""";;;;;;;;;
"193,141501,""PRODUÇÃO DE SEMENTES CERTIFICADAS, EXCETO DE FORRAGEIRAS PARA PASTO""";;;;;;;;;
"198,151203,""CRIAÇÃO DE BOVINOS, EXCETO PARA CORTE E LEITE""";;;;;;;;;
"200,152102,""CRIAÇÃO DE EQÜINOS""";;;;;;;;;
"206,155502,""PRODUÇÃO DE PINTOS DE UM DIA""";;;;;;;;;
"419,210106,""CULTIVO DE MUDAS EM VIVEIROS FLORESTAIS""";;;;;;;;;
"429,220906,""CONSERVAÇÃO DE FLORESTAS NATIVAS""";;;;;;;;;
"434,311603,""COLETA DE OUTROS PRODUTOS MARINHOS""";;;;;;;;;
"678,322103,""CRIAÇÃO DE OSTRAS E MEXILHÕES EM ÁGUA DOCE""";;;;;;;;;
"676,322101,""CRIAÇÃO DE PEIXES EM ÁGUA DOCE""";;;;;;;;;
"989,4621400,""COMÉRCIO ATACADISTA DE CAFÉ EM GRÃO""";;;;;;;;;
"111,2391503,""APARELHAMENTO DE PLACAS E EXECUÇÃO DE TRABALHOS EM MÁRMORE, GRANITO, ARDÓSIA E OUTRAS PEDRAS""";;;;;;;;;
"110,2391502,""APARELHAMENTO DE PEDRAS PARA CONSTRUÇÃO, EXCETO ASSOCIADO À EXTRAÇÃO""";;;;;;;;;
"499,1210700,""PROCESSAMENTO INDUSTRIAL DO FUMO""";;;;;;;;;
"849,4741500,""COMÉRCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA""";;;;;;;;;
"812,3811400,""COLETA DE RESÍDUOS NÃOPERIGOSOS""";;;;;;;;;
"822,4110700,""INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS""";;;;;;;;;
"1164,4922102,""TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, COM ITINERÁRIO FIXO, INTERESTADUAL""";;;;;;;;;
"867,5091201,""TRANSPORTE POR NAVEGAÇÃO DE TRAVESSIA, MUNICIPAL""";;;;;;;;;
"876,5211701,""ARMAZÉNS GERAIS  EMISSÃO DE WARRANT""";;;;;;;;;
"884,5229002,""SERVIÇOS DE REBOQUE DE VEÍCULOS""";;;;;;;;;
"1033,5250803,""AGENCIAMENTO DE CARGAS, EXCETO PARA O TRANSPORTE MARÍTIMO""";;;;;;;;;
"461,2092403,""FABRICAÇÃO DE FÓSFOROS DE SEGURANÇA""";;;;;;;;;
"460,2092402,""FABRICAÇÃO DE ARTIGOS PIROTÉCNICOS""";;;;;;;;;
"470,2122000,""FABRICAÇÃO DE MEDICAMENTOS PARA USO VETERINÁRIO""";;;;;;;;;
"1,2342702,""FABRICAÇÃO DE ARTEFATOS DE CERÂMICA E BARRO COZIDO PARA USO NA CONSTRUÇÃO, EXCETO AZULEJOS E PISOS""";;;;;;;;;
"1127,9102301,""ATIVIDADES DE MUSEUS E DE EXPLORAÇÃO DE LUGARES E PRÉDIOS HISTÓRICOS E ATRAÇÕES SIMILARES""";;;;;;;;;
"49,1510600,""CURTIMENTO E OUTRAS PREPARAÇÕES DE COURO""";;;;;;;;;
"53,1531902,""ACABAMENTO DE CALÇADOS DE COURO SOB CONTRATO""";;;;;;;;;
"829,4221902,""CONSTRUÇÃO DE ESTAÇÕES E REDES DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA""";;;;;;;;;
"365,4223500,""CONSTRUÇÃO DE REDES DE TRANSPORTES POR DUTOS, EXCETO PARA ÁGUA E ESGOTO""";;;;;;;;;
"763,6461100,""HOLDINGS DE INSTITUIÇÕES FINANCEIRAS""";;;;;;;;;
"896,6491300,""SOCIEDADES DE FOMENTO MERCANTIL  FACTORING""";;;;;;;;;
"905,6511101,""SEGUROS DE VIDA""";;;;;;;;;
"312,2631100,""FABRICAÇÃO DE EQUIPAMENTOS TRANSMISSORES DE COMUNICAÇÃO, PEÇAS E ACESSÓRIOS""";;;;;;;;;
"524,2740602,""FABRICAÇÃO DE LUMINÁRIAS E OUTROS EQUIPAMENTOS DE ILUMINAÇÃO""";;;;;;;;;
"1295,8730199,""ATIVIDADES DE ASSISTÊNCIA SOCIAL PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES NÃO ESPECIFICADAS""";;;;;;;;;
"1297,9001901,""PRODUÇÃO TEATRAL""";;;;;;;;;
"1212,7500100,""ATIVIDADES VETERINÁRIAS""";;;;;;;;;
"1218,7722500,""ALUGUEL DE FITAS DE VÍDEO, DVDS E SIMILARES""";;;;;;;;;
"82,810010,""BENEFICIAMENTO DE GESSO E CAULIM ASSOCIADO À EXTRAÇÃO""";;;;;;;;;
"78,810006,""EXTRAÇÃO DE AREIA, CASCALHO OU PEDREGULHO E BENEFICIAMENTO ASSOCIADO""";;;;;;;;;
"91,899103,""EXTRAÇÃO DE AMIANTO""";;;;;;;;;
"89,899101,""EXTRAÇÃO DE GRAFITA""";;;;;;;;;
"99,1011203,""FRIGORÍFICO  ABATE DE OVINOS E CAPRINOS""";;;;;;;;;
"102,1012101,""ABATE DE AVES""";;;;;;;;;
"641,4664800,""COMÉRCIO ATACADISTA DE MÁQUINAS, APARELHOS E EQUIPAMENTOS PARA USO ODONTOMÉDICOHOSPITALAR";" PARTES E """;;;;;;;;
"532,3091100,""FABRICAÇÃO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS""";;;;;;;;;
"545,3240001,""FABRICAÇÃO DE JOGOS ELETRÔNICOS""";;;;;;;;;
"555,3250707,""FABRICAÇÃO DE ARTIGOS ÓPTICOS""";;;;;;;;;
"611,3314721,""MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E APARELHOS PARA A INDÚSTRIA DE CELULOSE, PAPEL E PAPELÃO E ARTEF""";;;;;;;;;
"403,3314707,""MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E APARELHOS DE REFRIGERAÇÃO E VENTILAÇÃO PARA USO INDUSTRIAL E CO""";;;;;;;;;
"614,3315500,""MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS FERROVIÁRIOS""";;;;;;;;;
"1309,3511501,""GERACAO DE ENERGIA ELETRICA""";;;;;;;;;
"623,3511500,""GERAÇÃO DE ENERGIA ELÉTRICA""";;;;;;;;;
"137,2829101,""FABRICAÇÃO DE MÁQUINAS DE ESCREVER, CALCULAR E OUTROS EQUIPAMENTOS NÃOELETRÔNICOS PARA ESCRITÓRIO, P""";;;;;;;;;
"1020,4763605,""COMÉRCIO VAREJISTA DE EMBARCAÇÕES E OUTROS VEÍCULOS RECREATIVOS";" PEÇAS E ACESSÓRIOS""";;;;;;;;
"1024,4771704,""COMÉRCIO VAREJISTA DE MEDICAMENTOS VETERINÁRIOS""";;;;;;;;;
"1023,4771703,""COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS HOMEOPÁTICOS""";;;;;;;;;
"1030,4782202,""COMÉRCIO VAREJISTA DE ARTIGOS DE VIAGEM""";;;;;;;;;
"1142,4783101,""COMÉRCIO VAREJISTA DE ARTIGOS DE JOALHERIA""";;;;;;;;;
"1145,4785701,""COMÉRCIO VAREJISTA DE ANTIGÜIDADES""";;;;;;;;;
"1155,4789009,""COMÉRCIO VAREJISTA DE ARMAS E MUNIÇÕES""";;;;;;;;;
"1157,4911600,""TRANSPORTE FERROVIÁRIO DE CARGA""";;;;;;;;;
"1003,4632002,""COMÉRCIO ATACADISTA DE FARINHAS, AMIDOS E FÉCULAS""";;;;;;;;;
"344,4634603,""COMÉRCIO ATACADISTA DE PESCADOS E FRUTOS DO MAR""";;;;;;;;;
"564,4644302,""COMÉRCIO ATACADISTA DE MEDICAMENTOS E DROGAS DE USO VETERINÁRIO""";;;;;;;;;
"570,4647801,""COMÉRCIO ATACADISTA DE ARTIGOS DE ESCRITÓRIO E DE PAPELARIA""";;;;;;;;;
"320,2920402,""FABRICAÇÃO DE MOTORES PARA CAMINHÕES E ÔNIBUS""";;;;;;;;;
"39,133408,""CULTIVO DE MAMÃO""";;;;;;;;;
"38,133407,""CULTIVO DE MAÇÃ""";;;;;;;;;
"190,139305,""CULTIVO DE DENDÊ""";;;;;;;;;
"188,139303,""CULTIVO DE PIMENTADOREINO""";;;;;;;;;
"199,152101,""CRIAÇÃO DE BUFALINOS""";;;;;;;;;
"215,161001,""SERVIÇO DE PULVERIZAÇÃO E CONTROLE DE PRAGAS AGRÍCOLAS""";;;;;;;;;
"223,163600,""ATIVIDADES DE PÓSCOLHEITA""";;;;;;;;;
"426,220903,""COLETA DE CASTANHADOPARÁ EM FLORESTAS NATIVAS""";;;;;;;;;
"443,321304,""CRIAÇÃO DE PEIXES ORNAMENTAIS EM ÁGUA SALGADA E SALOBRA""";;;;;;;;;
"681,322106,""CRIAÇÃO DE JACARÉ""";;;;;;;;;
"689,710301,""EXTRAÇÃO DE MINÉRIO DE FERRO""";;;;;;;;;
"694,722702,""BENEFICIAMENTO DE MINÉRIO DE ESTANHO""";;;;;;;;;
"693,722701,""EXTRAÇÃO DE MINÉRIO DE ESTANHO""";;;;;;;;;
"999,4623109,""COMÉRCIO ATACADISTA DE ALIMENTOS PARA ANIMAIS""";;;;;;;;;
"609,3314719,""MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA AS INDÚSTRIAS DE ALIMENTOS, BEBIDAS E FUMO""";;;;;;;;;
"404,3314708,""MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS, EQUIPAMENTOS E APARELHOS PARA TRANSPORTE E ELEVAÇÃO DE CARGAS""";;;;;;;;;
"400,3314704,""MANUTENÇÃO E REPARAÇÃO DE COMPRESSORES""";;;;;;;;;
"1196,6209100,""SUPORTE TÉCNICO, MANUTENÇÃO E OUTROS SERVIÇOS EM TECNOLOGIA DA INFORMAÇÃO""";;;;;;;;;
"121,2423702,""PRODUÇÃO DE LAMINADOS LONGOS DE AÇO, EXCETO TUBOS""";;;;;;;;;
"132,2449103,""PRODUÇÃO DE SOLDAS E ÂNODOS PARA GALVANOPLASTIA""";;;;;;;;;
"288,2511000,""FABRICAÇÃO DE ESTRUTURAS METÁLICAS""";;;;;;;;;
"296,2532202,""METALURGIA DO PÓ""";;;;;;;;;
"173,9529106,""REPARAÇÃO DE JÓIAS""";;;;;;;;;
"176,9601702,""TINTURARIAS""";;;;;;;;;
"180,9603301,""GESTÃO E MANUTENÇÃO DE CEMITÉRIOS""";;;;;;;;;
"396,9900800,""ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS""";;;;;;;;;
"368,4292802,""OBRAS DE MONTAGEM INDUSTRIAL""";;;;;;;;;
"378,4322302,""INSTALAÇÃO E MANUTENÇÃO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILAÇÃO E REFRIGERAÇÃO""";;;;;;;;;
"380,4329101,""INSTALAÇÃO DE PAINÉIS PUBLICITÁRIOS""";;;;;;;;;
"590,4511101,""COMÉRCIO A VAREJO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS NOVOS""";;;;;;;;;
"1319,4520008,""SERVICOS DE CAPOTARIA""";;;;;;;;;
"600,4520003,""SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO ELÉTRICA DE VEÍCULOS AUTOMOTORES""";;;;;;;;;
"657,4530705,""COMÉRCIO A VAREJO DE PNEUMÁTICOS E CÂMARASDEAR""";;;;;;;;;
"663,4541205,""COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS PARA MOTOCICLETAS E MOTONETAS""";;;;;;;;;
"911,6542100,""PREVIDÊNCIA COMPLEMENTAR ABERTA""";;;;;;;;;
"938,8220200,""ATIVIDADES DE TELEATENDIMENTO""";;;;;;;;;
"949,8299707,""SALAS DE ACESSO À INTERNET""";;;;;;;;;
"960,8511200,""EDUCAÇÃO INFANTIL  CRECHE""";;;;;;;;;
"962,8513900,""ENSINO FUNDAMENTAL""";;;;;;;;;
"1139,9329801,""DISCOTECAS, DANCETERIAS, SALÕES DE DANÇA E SIMILARES""";;;;;;;;;
"236,1822900,""SERVIÇOS DE ACABAMENTOS GRÁFICOS""";;;;;;;;;
"250,2014200,""FABRICAÇÃO DE GASES INDUSTRIAIS""";;;;;;;;;
"253,2021500,""FABRICAÇÃO DE PRODUTOS PETROQUÍMICOS BÁSICOS""";;;;;;;;;
"921,6612605,""AGENTES DE INVESTIMENTOS EM APLICAÇÕES FINANCEIRAS""";;;;;;;;;
"930,6621502,""AUDITORIA E CONSULTORIA ATUARIAL""";;;;;;;;;
"1073,6822600,""GESTÃO E ADMINISTRAÇÃO DA PROPRIEDADE IMOBILIÁRIA""";;;;;;;;;
"741,1351100,""FABRICAÇÃO DE ARTEFATOS TÊXTEIS PARA USO DOMÉSTICO""";;;;;;;;;
"836,4713003,""LOJAS DUTY FREE DE AEROPORTOS INTERNACIONAIS""";;;;;;;;;
"855,4744004,""COMÉRCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS""";;;;;;;;;
"1303,4751201,""Comercio varejista especializado de equipamentos e suprimentos de informatica""";;;;;;;;;
"530,3042300,""FABRICAÇÃO DE TURBINAS, MOTORES E OUTROS COMPONENTES E PEÇAS PARA AERONAVES""";;;;;;;;;
"728,5011401,""TRANSPORTE MARÍTIMO DE CABOTAGEM  CARGA""";;;;;;;;;
"1040,5510801,""HOTÉIS""";;;;;;;;;
"1046,5590699,""OUTROS ALOJAMENTOS NÃO ESPECIFICADOS ANTERIORMENTE""";;;;;;;;;
"462,2093200,""FABRICAÇÃO DE ADITIVOS DE USO INDUSTRIAL""";;;;;;;;;
"465,2099199,""FABRICAÇÃO DE OUTROS PRODUTOS QUÍMICOS NÃO ESPECIFICADOS ANTERIORMENTE""";;;;;;;;;
"706,2222600,""FABRICAÇÃO DE EMBALAGENS DE MATERIAL PLÁSTICO""";;;;;;;;;
"707,2223400,""FABRICAÇÃO DE TUBOS E ACESSÓRIOS DE MATERIAL PLÁSTICO PARA USO NA CONSTRUÇÃO""";;;;;;;;;
"721,2330399,""FABRICAÇÃO DE OUTROS ARTEFATOS E PRODUTOS DE CONCRETO, CIMENTO, FIBROCIMENTO, GESSO E MATERIAIS SEME""";;;;;;;;;
"719,2330304,""FABRICAÇÃO DE CASAS PRÉMOLDADAS DE CONCRETO""";;;;;;;;;
"1130,9200301,""CASAS DE BINGO""";;;;;;;;;
"1135,9313100,""ATIVIDADES DE CONDICIONAMENTO FÍSICO""";;;;;;;;;
"748,1412601,""CONFECÇÃO DE PEÇAS DO VESTUÁRIO, EXCETO ROUPAS ÍNTIMAS E AS CONFECCIONADAS SOB MEDIDA""";;;;;;;;;
"65,1629301,""FABRICAÇÃO DE ARTEFATOS DIVERSOS DE MADEIRA, EXCETO MÓVEIS""";;;;;;;;;
"1271,6423900,""CAIXAS ECONÔMICAS""";;;;;;;;;
"759,6436100,""SOCIEDADES DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO  FINANCEIRAS""";;;;;;;;;
"892,6463800,""OUTRAS SOCIEDADES DE PARTICIPAÇÃO, EXCETO HOLDINGS""";;;;;;;;;
"907,6512000,""SEGUROS NÃOVIDA""";;;;;;;;;
"513,2680900,""FABRICAÇÃO DE MÍDIAS VIRGENS, MAGNÉTICAS E ÓPTICAS""";;;;;;;;;
"520,2731700,""FABRICAÇÃO DE APARELHOS E EQUIPAMENTOS PARA DISTRIBUIÇÃO E CONTROLE DE ENERGIA ELÉTRICA""";;;;;;;;;
"806,9001999,""ARTES CÊNICAS, ESPETÁCULOS E ATIVIDADES COMPLEMENTARES NÃO ESPECIFICADOS ANTERIORMENTE""";;;;;;;;;
"112,2392300,""FABRICAÇÃO DE CAL E GESSO""";;;;;;;;;
"1210,7490105,""AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTÍSTICAS""";;;;;;;;;
"1209,7490104,""ATIVIDADES DE INTERMEDIAÇÃO E AGENCIAMENTO DE SERVIÇOS E NEGÓCIOS EM GERAL, EXCETO IMOBILIÁRIOS""";;;;;;;;;
"1280,7739001,""ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA EXTRAÇÃO DE MINÉRIOS E PETRÓLEO, SEM OPERADOR""";;;;;;;;;
"1285,7810800,""SELEÇÃO E AGENCIAMENTO DE MÃODEOBRA""";;;;;;;;;
"699,725100,""EXTRAÇÃO DE MINERAIS RADIOATIVOS""";;;;;;;;;
"88,893200,""EXTRAÇÃO DE GEMAS (PEDRAS PRECIOSAS E SEMIPRECIOSAS)""";;;;;;;;;
"90,899102,""EXTRAÇÃO DE QUARTZO""";;;;;;;;;
"258,1020102,""FABRICAÇÃO DE CONSERVAS DE PEIXES, CRUSTÁCEOS E MOLUSCOS""";;;;;;;;;
"262,1033301,""FABRICAÇÃO DE SUCOS CONCENTRADOS DE FRUTAS, HORTALIÇAS E LEGUMES""";;;;;;;;;
"648,4674500,""COMÉRCIO ATACADISTA DE CIMENTO""";;;;;;;;;
"649,4679601,""COMÉRCIO ATACADISTA DE TINTAS, VERNIZES E SIMILARES""";;;;;;;;;
"971,4682600,""COMÉRCIO ATACADISTA DE GÁS LIQÜEFEITO DE PETRÓLEO (GLP)""";;;;;;;;;
"975,4684299,""COMÉRCIO ATACADISTA DE OUTROS PRODUTOS QUÍMICOS E PETROQUÍMICOS NÃO ESPECIFICADOS ANTERIORMENTE""";;;;;;;;;
"538,3104700,""FABRICAÇÃO DE COLCHÕES""";;;;;;;;;
"542,3212400,""FABRICAÇÃO DE BIJUTERIAS E ARTEFATOS SEMELHANTES""";;;;;;;;;
"553,3250705,""FABRICAÇÃO DE MATERIAIS PARA MEDICINA E ODONTOLOGIA""";;;;;;;;;
"552,3250704,""FABRICAÇÃO DE APARELHOS E UTENSÍLIOS PARA CORREÇÃO DE DEFEITOS FÍSICOS E APARELHOS ORTOPÉDICOS EM GE""";;;;;;;;;
"550,3250702,""FABRICAÇÃO DE MOBILIÁRIO PARA USO MÉDICO, CIRÚRGICO, ODONTOLÓGICO E DE LABORATÓRIO""";;;;;;;;;
"791,3299001,""FABRICAÇÃO DE GUARDACHUVAS E SIMILARES""";;;;;;;;;
"411,3314715,""MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA USO NA EXTRAÇÃO MINERAL, EXCETO NA EXTRAÇÃO D""";;;;;;;;;
"408,3314712,""MANUTENÇÃO E REPARAÇÃO DE TRATORES AGRÍCOLAS""";;;;;;;;;
"616,3316302,""MANUTENÇÃO DE AERONAVES NA PISTA""";;;;;;;;;
"618,3317102,""MANUTENÇÃO E REPARAÇÃO DE EMBARCAÇÕES PARA ESPORTE E LAZER""";;;;;;;;;
"1058,5819100,""EDIÇÃO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRÁFICOS""";;;;;;;;;
"1192,6201500,""DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA""";;;;;;;;;
"113,2399101,""DECORAÇÃO, LAPIDAÇÃO, GRAVAÇÃO, VITRIFICAÇÃO E OUTROS TRABALHOS EM CERÂMICA, LOUÇA, VIDRO E CRISTAL""";;;;;;;;;
"166,9512600,""REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE COMUNICAÇÃO""";;;;;;;;;
"167,9521500,""REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS ELETROELETRÔNICOS DE USO PESSOAL E DOMÉSTICO""";;;;;;;;;
"177,9601703,""TOALHEIROS""";;;;;;;;;
"1186,6141800,""OPERADORAS DE TELEVISÃO POR ASSINATURA POR CABO""";;;;;;;;;
"1190,6190602,""PROVEDORES DE VOZ SOBRE PROTOCOLO INTERNET  VOIP""";;;;;;;;;
"115,2411300,""PRODUÇÃO DE FERROGUSA""";;;;;;;;;
"168,9529101,""REPARAÇÃO DE CALÇADOS, BOLSAS E ARTIGOS DE VIAGEM""";;;;;;;;;
"179,9602502,""OUTRAS ATIVIDADES DE TRATAMENTO DE BELEZA""";;;;;;;;;
"391,9609202,""AGÊNCIAS MATRIMONIAIS""";;;;;;;;;
"366,4291000,""OBRAS PORTUÁRIAS, MARÍTIMAS E FLUVIAIS""";;;;;;;;;
"367,4292801,""MONTAGEM DE ESTRUTURAS METÁLICAS""";;;;;;;;;
"369,4299501,""CONSTRUÇÃO DE INSTALAÇÕES ESPORTIVAS E RECREATIVAS""";;;;;;;;;
"388,4330403,""OBRAS DE ACABAMENTO EM GESSO E ESTUQUE""";;;;;;;;;
"588,4399105,""PERFURAÇÃO E CONSTRUÇÃO DE POÇOS DE ÁGUA""";;;;;;;;;
"601,4520004,""SERVIÇOS DE ALINHAMENTO E BALANCEAMENTO DE VEÍCULOS AUTOMOTORES""";;;;;;;;;
"670,4614100,""REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MÁQUINAS, EQUIPAMENTOS, EMBARCAÇÕES E AERONAVES""";;;;;;;;;
"297,2539000,""SERVIÇOS DE USINAGEM, SOLDA, TRATAMENTO E REVESTIMENTO EM METAIS""";;;;;;;;;
"304,2592601,""FABRICAÇÃO DE PRODUTOS DE TREFILADOS DE METAL PADRONIZADOS""";;;;;;;;;
"306,2593400,""FABRICAÇÃO DE ARTIGOS DE METAL PARA USO DOMÉSTICO E PESSOAL""";;;;;;;;;
"943,8299701,""MEDIÇÃO DE CONSUMO DE ENERGIA ELÉTRICA, GÁS E ÁGUA""";;;;;;;;;
"954,8421300,""RELAÇÕES EXTERIORES""";;;;;;;;;
"1104,8592903,""ENSINO DE MÚSICA""";;;;;;;;;
"1106,8593700,""ENSINO DE IDIOMAS""";;;;;;;;;
"1122,8630505,""ATIVIDADE ODONTOLÓGICA SEM RECURSOS PARA REALIZAÇÃO DE PROCEDIMENTOS CIRÚRGICOS""";;;;;;;;;
"1233,8640209,""SERVIÇOS DE DIAGNÓSTICO POR MÉTODOS ÓPTICOS  ENDOSCOPIA E OUTROS EXAMES ANÁLOGOS""";;;;;;;;;
"1126,8640201,""LABORATÓRIOS DE ANATOMIA PATOLÓGICA E CITOLÓGICA""";;;;;;;;;
"163,9493600,""ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS LIGADAS À CULTURA E À ARTE""";;;;;;;;;
"1310,1822901,""OUTRO RAMO DE ATIVIDADE""";;;;;;;;;
"246,1932200,""FABRICAÇÃO DE BIOCOMBUSTÍVEIS, EXCETO ÁLCOOL""";;;;;;;;;
"249,2013400,""FABRICAÇÃO DE ADUBOS E FERTILIZANTES""";;;;;;;;;
"449,2040100,""FABRICAÇÃO DE FIBRAS ARTIFICIAIS E SINTÉTICAS""";;;;;;;;;
"1088,7120100,""TESTES E ANÁLISES TÉCNICAS""";;;;;;;;;
"5,111303,""CULTIVO DE TRIGO""";;;;;;;;;
"16,116499,""CULTIVO DE OUTRAS OLEAGINOSAS DE LAVOURA TEMPORÁRIA NÃO ESPECIFICADAS ANTERIORMENTE""";;;;;;;;;
"1156,4789099,""COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE""";;;;;;;;;
"1162,4921302,""TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, COM ITINERÁRIO FIXO, INTERMUNICIPAL EM REGIÃO METROPO""";;;;;;;;;
"224,1741901,""FABRICAÇÃO DE FORMULÁRIOS CONTÍNUOS""";;;;;;;;;
"345,4634699,""COMÉRCIO ATACADISTA DE CARNES E DERIVADOS DE OUTROS ANIMAIS""";;;;;;;;;
"349,4635499,""COMÉRCIO ATACADISTA DE BEBIDAS NÃO ESPECIFICADAS ANTERIORMENTE""";;;;;;;;;
"346,4635401,""COMÉRCIO ATACADISTA DE ÁGUA MINERAL""";;;;;;;;;
"578,4649407,""COMÉRCIO ATACADISTA DE FILMES, CDS, DVDS, FITAS E DISCOS""";;;;;;;;;
"152,2866600,""FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA A INDÚSTRIA DO PLÁSTICO, PEÇAS E ACESSÓRIOS""";;;;;;;;;
"321,2930101,""FABRICAÇÃO DE CABINES, CARROCERIAS E REBOQUES PARA CAMINHÕES""";;;;;;;;;
"327,2944100,""FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA O SISTEMA DE DIREÇÃO E SUSPENSÃO DE VEÍCULOS AUTOMOTORES""";;;;;;;;;
"333,3011302,""CONSTRUÇÃO DE EMBARCAÇÕES PARA USO COMERCIAL E PARA USOS ESPECIAIS, EXCETO DE GRANDE PORTE""";;;;;;;;;
"41,133410,""CULTIVO DE MANGA""";;;;;;;;;
"18,119902,""CULTIVO DE ALHO""";;;;;;;;;
